_geojson,Store ID,Store Name,STORE_LAT,STORE_LNG
"{""type"":""Feature"",""properties"":{""Store ID"":1930386778,""Store Name"":""Cocina Corrida (saltillo Centro) - Turbo"",""STORE_LAT"":25.4307317,""STORE_LNG"":-101.0032506},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-101.003251,25.457681],[-100.999584,25.457477],[-100.995972,25.456867],[-100.992471,25.455861],[-100.989133,25.454475],[-100.986009,25.452728],[-100.983147,25.450648],[-100.980589,25.448266],[-100.978375,25.445618],[-100.976538,25.442744],[-100.975106,25.439688],[-100.974101,25.436497],[-100.973537,25.433218],[-100.973424,25.429902],[-100.973763,25.426598],[-100.974549,25.423357],[-100.97577,25.420227],[-100.977408,25.417257],[-100.979437,25.414491],[-100.981827,25.411971],[-100.984543,25.409736],[-100.987541,25.407819],[-100.990778,25.406249],[-100.994204,25.40505],[-100.997767,25.404241],[-101.001414,25.403833],[-101.005088,25.403833],[-101.008734,25.404241],[-101.012297,25.40505],[-101.015723,25.406249],[-101.01896,25.407819],[-101.021959,25.409736],[-101.024674,25.411971],[-101.027064,25.414491],[-101.029094,25.417257],[-101.030731,25.420227],[-101.031952,25.423357],[-101.032738,25.426598],[-101.033077,25.429902],[-101.032964,25.433218],[-101.032401,25.436497],[-101.031395,25.439688],[-101.029963,25.442744],[-101.028126,25.445618],[-101.025912,25.448266],[-101.023354,25.450648],[-101.020492,25.452728],[-101.017368,25.454475],[-101.01403,25.455861],[-101.010529,25.456867],[-101.006918,25.457477],[-101.003251,25.457681]]]}}",1930386778,Cocina Corrida (saltillo Centro) - Turbo,25.4307317,-101.0032506
"{""type"":""Feature"",""properties"":{""Store ID"":1930330557,""Store Name"":""Cocina Corrida (tabachines) - Turbo"",""STORE_LAT"":20.7284371,""STORE_LNG"":-103.3870875},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-103.387088,20.755387],[-103.383547,20.755182],[-103.380059,20.754573],[-103.376678,20.753567],[-103.373455,20.75218],[-103.370439,20.750433],[-103.367675,20.748353],[-103.365205,20.745971],[-103.363068,20.743323],[-103.361294,20.74045],[-103.359911,20.737394],[-103.35894,20.734202],[-103.358396,20.730924],[-103.358286,20.727607],[-103.358614,20.724303],[-103.359373,20.721062],[-103.360552,20.717933],[-103.362133,20.714962],[-103.364093,20.712196],[-103.366401,20.709677],[-103.369023,20.707441],[-103.371919,20.705524],[-103.375044,20.703954],[-103.378352,20.702756],[-103.381793,20.701947],[-103.385314,20.701539],[-103.388861,20.701539],[-103.392382,20.701947],[-103.395823,20.702756],[-103.399131,20.703954],[-103.402256,20.705524],[-103.405152,20.707441],[-103.407774,20.709677],[-103.410082,20.712196],[-103.412042,20.714962],[-103.413623,20.717933],[-103.414802,20.721062],[-103.415561,20.724303],[-103.415889,20.727607],[-103.415779,20.730924],[-103.415235,20.734202],[-103.414264,20.737394],[-103.412881,20.74045],[-103.411107,20.743323],[-103.40897,20.745971],[-103.4065,20.748353],[-103.403736,20.750433],[-103.40072,20.75218],[-103.397497,20.753567],[-103.394116,20.754573],[-103.390628,20.755182],[-103.387088,20.755387]]]}}",1930330557,Cocina Corrida (tabachines) - Turbo,20.7284371,-103.3870875
"{""type"":""Feature"",""properties"":{""Store ID"":1930324340,""Store Name"":""Desayunos de la Abuela (San Ángel) - Turbo"",""STORE_LAT"":19.3472491,""STORE_LNG"":-99.1904469},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.190447,19.374199],[-99.186937,19.373994],[-99.18348,19.373385],[-99.180129,19.372379],[-99.176934,19.370992],[-99.173944,19.369245],[-99.171205,19.367165],[-99.168756,19.364783],[-99.166637,19.362135],[-99.164879,19.359262],[-99.163508,19.356206],[-99.162546,19.353014],[-99.162006,19.349736],[-99.161898,19.346419],[-99.162222,19.343115],[-99.162975,19.339874],[-99.164144,19.336745],[-99.165711,19.333774],[-99.167654,19.331008],[-99.169942,19.328489],[-99.17254,19.326253],[-99.175411,19.324336],[-99.178509,19.322766],[-99.181788,19.321568],[-99.185199,19.320759],[-99.188689,19.320351],[-99.192205,19.320351],[-99.195695,19.320759],[-99.199106,19.321568],[-99.202385,19.322766],[-99.205483,19.324336],[-99.208353,19.326253],[-99.210952,19.328489],[-99.21324,19.331008],[-99.215183,19.333774],[-99.21675,19.336745],[-99.217919,19.339874],[-99.218671,19.343115],[-99.218996,19.346419],[-99.218887,19.349736],[-99.218348,19.353014],[-99.217386,19.356206],[-99.216015,19.359262],[-99.214257,19.362135],[-99.212137,19.364783],[-99.209689,19.367165],[-99.20695,19.369245],[-99.20396,19.370992],[-99.200765,19.372379],[-99.197414,19.373385],[-99.193957,19.373994],[-99.190447,19.374199]]]}}",1930324340,Desayunos de la Abuela (San Ángel) - Turbo,19.3472491,-99.1904469
"{""type"":""Feature"",""properties"":{""Store ID"":1930329010,""Store Name"":""Desayunos de la Abuela (Montejo) - Turbo"",""STORE_LAT"":21.01009272,""STORE_LNG"":-89.62339269},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-89.623393,21.037042],[-89.619845,21.036838],[-89.616351,21.036228],[-89.612964,21.035222],[-89.609735,21.033836],[-89.606713,21.032089],[-89.603944,21.030009],[-89.60147,21.027627],[-89.599328,21.024979],[-89.59755,21.022105],[-89.596165,21.01905],[-89.595192,21.015858],[-89.594647,21.012579],[-89.594538,21.009263],[-89.594866,21.005959],[-89.595626,21.002718],[-89.596807,20.999588],[-89.598392,20.996618],[-89.600355,20.993852],[-89.602667,20.991332],[-89.605294,20.989097],[-89.608195,20.98718],[-89.611327,20.98561],[-89.614641,20.984411],[-89.618088,20.983602],[-89.621616,20.983194],[-89.62517,20.983194],[-89.628697,20.983602],[-89.632144,20.984411],[-89.635459,20.98561],[-89.63859,20.98718],[-89.641491,20.989097],[-89.644118,20.991332],[-89.64643,20.993852],[-89.648394,20.996618],[-89.649978,20.999588],[-89.651159,21.002718],[-89.65192,21.005959],[-89.652248,21.009263],[-89.652138,21.012579],[-89.651593,21.015858],[-89.65062,21.01905],[-89.649235,21.022105],[-89.647458,21.024979],[-89.645316,21.027627],[-89.642841,21.030009],[-89.640072,21.032089],[-89.63705,21.033836],[-89.633821,21.035222],[-89.630434,21.036228],[-89.62694,21.036838],[-89.623393,21.037042]]]}}",1930329010,Desayunos de la Abuela (Montejo) - Turbo,21.01009272,-89.62339269
"{""type"":""Feature"",""properties"":{""Store ID"":1930324342,""Store Name"":""Desayunos de la Abuela (Polanco) - Turbo"",""STORE_LAT"":19.4443422,""STORE_LNG"":-99.19891176},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.198912,19.471292],[-99.1954,19.471087],[-99.191941,19.470478],[-99.188588,19.469472],[-99.185391,19.468085],[-99.182399,19.466338],[-99.179658,19.464258],[-99.177208,19.461876],[-99.175088,19.459228],[-99.173328,19.456355],[-99.171957,19.453299],[-99.170994,19.450108],[-99.170454,19.446829],[-99.170346,19.443512],[-99.170671,19.440208],[-99.171423,19.436967],[-99.172593,19.433838],[-99.174161,19.430867],[-99.176105,19.428102],[-99.178394,19.425582],[-99.180995,19.423346],[-99.183867,19.421429],[-99.186967,19.41986],[-99.190248,19.418661],[-99.19366,19.417852],[-99.197152,19.417444],[-99.200671,19.417444],[-99.204163,19.417852],[-99.207576,19.418661],[-99.210857,19.41986],[-99.213957,19.421429],[-99.216829,19.423346],[-99.219429,19.425582],[-99.221719,19.428102],[-99.223662,19.430867],[-99.225231,19.433838],[-99.2264,19.436967],[-99.227153,19.440208],[-99.227478,19.443512],[-99.227369,19.446829],[-99.22683,19.450108],[-99.225867,19.453299],[-99.224495,19.456355],[-99.222736,19.459228],[-99.220615,19.461876],[-99.218166,19.464258],[-99.215424,19.466338],[-99.212433,19.468085],[-99.209236,19.469472],[-99.205883,19.470478],[-99.202424,19.471087],[-99.198912,19.471292]]]}}",1930324342,Desayunos de la Abuela (Polanco) - Turbo,19.4443422,-99.19891176
"{""type"":""Feature"",""properties"":{""Store ID"":1930370701,""Store Name"":""Fonda Local (Tec) - Turbo"",""STORE_LAT"":25.6559138,""STORE_LNG"":-100.2920659},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-100.292066,25.682863],[-100.288392,25.682659],[-100.284774,25.682049],[-100.281266,25.681043],[-100.277922,25.679657],[-100.274792,25.67791],[-100.271924,25.67583],[-100.269362,25.673448],[-100.267144,25.6708],[-100.265303,25.667926],[-100.263868,25.664871],[-100.262861,25.661679],[-100.262296,25.6584],[-100.262183,25.655084],[-100.262523,25.65178],[-100.26331,25.648539],[-100.264534,25.645409],[-100.266174,25.642439],[-100.268208,25.639673],[-100.270602,25.637153],[-100.273323,25.634918],[-100.276327,25.633001],[-100.27957,25.631431],[-100.283003,25.630233],[-100.286572,25.629423],[-100.290225,25.629015],[-100.293906,25.629015],[-100.297559,25.629423],[-100.301129,25.630233],[-100.304562,25.631431],[-100.307805,25.633001],[-100.310809,25.634918],[-100.313529,25.637153],[-100.315924,25.639673],[-100.317957,25.642439],[-100.319598,25.645409],[-100.320822,25.648539],[-100.321609,25.65178],[-100.321949,25.655084],[-100.321835,25.6584],[-100.321271,25.661679],[-100.320263,25.664871],[-100.318829,25.667926],[-100.316988,25.6708],[-100.31477,25.673448],[-100.312207,25.67583],[-100.30934,25.67791],[-100.30621,25.679657],[-100.302866,25.681043],[-100.299358,25.682049],[-100.29574,25.682659],[-100.292066,25.682863]]]}}",1930370701,Fonda Local (Tec) - Turbo,25.6559138,-100.2920659
"{""type"":""Feature"",""properties"":{""Store ID"":1930403637,""Store Name"":""Fonda Local (del Valle) - Turbo"",""STORE_LAT"":19.37400665,""STORE_LNG"":-99.18905174},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.189052,19.400956],[-99.185541,19.400752],[-99.182084,19.400142],[-99.178732,19.399136],[-99.175537,19.397749],[-99.172546,19.396003],[-99.169806,19.393923],[-99.167358,19.39154],[-99.165238,19.388893],[-99.16348,19.386019],[-99.162109,19.382963],[-99.161146,19.379772],[-99.160606,19.376493],[-99.160498,19.373177],[-99.160823,19.369873],[-99.161575,19.366632],[-99.162744,19.363502],[-99.164312,19.360532],[-99.166255,19.357766],[-99.168543,19.355246],[-99.171142,19.353011],[-99.174013,19.351094],[-99.177112,19.349524],[-99.180392,19.348325],[-99.183803,19.347516],[-99.187293,19.347108],[-99.19081,19.347108],[-99.194301,19.347516],[-99.197712,19.348325],[-99.200992,19.349524],[-99.20409,19.351094],[-99.206961,19.353011],[-99.20956,19.355246],[-99.211849,19.357766],[-99.213792,19.360532],[-99.215359,19.363502],[-99.216528,19.366632],[-99.217281,19.369873],[-99.217605,19.373177],[-99.217497,19.376493],[-99.216957,19.379772],[-99.215995,19.382963],[-99.214624,19.386019],[-99.212865,19.388893],[-99.210746,19.39154],[-99.208297,19.393923],[-99.205557,19.396003],[-99.202567,19.397749],[-99.199371,19.399136],[-99.19602,19.400142],[-99.192562,19.400752],[-99.189052,19.400956]]]}}",1930403637,Fonda Local (del Valle) - Turbo,19.37400665,-99.18905174
"{""type"":""Feature"",""properties"":{""Store ID"":1930335168,""Store Name"":""Fonda Local (San Ángel) - Turbo"",""STORE_LAT"":19.3472491,""STORE_LNG"":-99.1904469},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.190447,19.374199],[-99.186937,19.373994],[-99.18348,19.373385],[-99.180129,19.372379],[-99.176934,19.370992],[-99.173944,19.369245],[-99.171205,19.367165],[-99.168756,19.364783],[-99.166637,19.362135],[-99.164879,19.359262],[-99.163508,19.356206],[-99.162546,19.353014],[-99.162006,19.349736],[-99.161898,19.346419],[-99.162222,19.343115],[-99.162975,19.339874],[-99.164144,19.336745],[-99.165711,19.333774],[-99.167654,19.331008],[-99.169942,19.328489],[-99.17254,19.326253],[-99.175411,19.324336],[-99.178509,19.322766],[-99.181788,19.321568],[-99.185199,19.320759],[-99.188689,19.320351],[-99.192205,19.320351],[-99.195695,19.320759],[-99.199106,19.321568],[-99.202385,19.322766],[-99.205483,19.324336],[-99.208353,19.326253],[-99.210952,19.328489],[-99.21324,19.331008],[-99.215183,19.333774],[-99.21675,19.336745],[-99.217919,19.339874],[-99.218671,19.343115],[-99.218996,19.346419],[-99.218887,19.349736],[-99.218348,19.353014],[-99.217386,19.356206],[-99.216015,19.359262],[-99.214257,19.362135],[-99.212137,19.364783],[-99.209689,19.367165],[-99.20695,19.369245],[-99.20396,19.370992],[-99.200765,19.372379],[-99.197414,19.373385],[-99.193957,19.373994],[-99.190447,19.374199]]]}}",1930335168,Fonda Local (San Ángel) - Turbo,19.3472491,-99.1904469
"{""type"":""Feature"",""properties"":{""Store ID"":1930370807,""Store Name"":""Fonda Local (Jardines) - Turbo"",""STORE_LAT"":20.6871586,""STORE_LNG"":-103.4241984},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-103.424198,20.714108],[-103.420658,20.713904],[-103.417172,20.713294],[-103.413792,20.712288],[-103.41057,20.710901],[-103.407555,20.709155],[-103.404791,20.707074],[-103.402322,20.704692],[-103.400185,20.702045],[-103.398412,20.699171],[-103.397029,20.696115],[-103.396058,20.692924],[-103.395514,20.689645],[-103.395405,20.686329],[-103.395732,20.683025],[-103.396491,20.679784],[-103.39767,20.676654],[-103.399251,20.673684],[-103.40121,20.670918],[-103.403518,20.668398],[-103.406139,20.666163],[-103.409034,20.664246],[-103.412158,20.662676],[-103.415466,20.661477],[-103.418905,20.660668],[-103.422425,20.66026],[-103.425972,20.66026],[-103.429492,20.660668],[-103.432931,20.661477],[-103.436239,20.662676],[-103.439363,20.664246],[-103.442258,20.666163],[-103.444879,20.668398],[-103.447187,20.670918],[-103.449146,20.673684],[-103.450727,20.676654],[-103.451906,20.679784],[-103.452664,20.683025],[-103.452992,20.686329],[-103.452882,20.689645],[-103.452338,20.692924],[-103.451368,20.696115],[-103.449985,20.699171],[-103.448212,20.702045],[-103.446074,20.704692],[-103.443605,20.707074],[-103.440842,20.709155],[-103.437827,20.710901],[-103.434605,20.712288],[-103.431225,20.713294],[-103.427738,20.713904],[-103.424198,20.714108]]]}}",1930370807,Fonda Local (Jardines) - Turbo,20.6871586,-103.4241984
"{""type"":""Feature"",""properties"":{""Store ID"":1930381124,""Store Name"":""Fonda Local (Montejo) - Turbo"",""STORE_LAT"":21.0100802,""STORE_LNG"":-89.6231875},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-89.623188,21.03703],[-89.61964,21.036825],[-89.616146,21.036216],[-89.612759,21.03521],[-89.60953,21.033823],[-89.606508,21.032076],[-89.603739,21.029996],[-89.601264,21.027614],[-89.599122,21.024966],[-89.597345,21.022093],[-89.59596,21.019037],[-89.594987,21.015846],[-89.594442,21.012567],[-89.594332,21.00925],[-89.59466,21.005946],[-89.595421,21.002705],[-89.596602,20.999576],[-89.598186,20.996605],[-89.60015,20.99384],[-89.602462,20.99132],[-89.605089,20.989084],[-89.60799,20.987167],[-89.611122,20.985598],[-89.614436,20.984399],[-89.617883,20.98359],[-89.62141,20.983182],[-89.624965,20.983182],[-89.628492,20.98359],[-89.631939,20.984399],[-89.635253,20.985598],[-89.638385,20.987167],[-89.641286,20.989084],[-89.643913,20.99132],[-89.646225,20.99384],[-89.648189,20.996605],[-89.649773,20.999576],[-89.650954,21.002705],[-89.651715,21.005946],[-89.652043,21.00925],[-89.651933,21.012567],[-89.651388,21.015846],[-89.650415,21.019037],[-89.64903,21.022093],[-89.647253,21.024966],[-89.645111,21.027614],[-89.642636,21.029996],[-89.639867,21.032076],[-89.636845,21.033823],[-89.633616,21.03521],[-89.630229,21.036216],[-89.626735,21.036825],[-89.623188,21.03703]]]}}",1930381124,Fonda Local (Montejo) - Turbo,21.0100802,-89.6231875
"{""type"":""Feature"",""properties"":{""Store ID"":1930368551,""Store Name"":""Fonda Local (San Jerónimo) - Turbo"",""STORE_LAT"":25.6752163,""STORE_LNG"":-100.3533931},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-100.353393,25.702166],[-100.349719,25.701961],[-100.3461,25.701352],[-100.342591,25.700346],[-100.339247,25.698959],[-100.336117,25.697212],[-100.333248,25.695132],[-100.330686,25.69275],[-100.328467,25.690102],[-100.326626,25.687229],[-100.325191,25.684173],[-100.324184,25.680982],[-100.323619,25.677703],[-100.323505,25.674386],[-100.323845,25.671082],[-100.324633,25.667841],[-100.325856,25.664712],[-100.327497,25.661742],[-100.329531,25.658976],[-100.331926,25.656456],[-100.334647,25.654221],[-100.337652,25.652303],[-100.340895,25.650734],[-100.344328,25.649535],[-100.347899,25.648726],[-100.351552,25.648318],[-100.355234,25.648318],[-100.358888,25.648726],[-100.362458,25.649535],[-100.365891,25.650734],[-100.369134,25.652303],[-100.372139,25.654221],[-100.37486,25.656456],[-100.377255,25.658976],[-100.379289,25.661742],[-100.38093,25.664712],[-100.382153,25.667841],[-100.382941,25.671082],[-100.383281,25.674386],[-100.383167,25.677703],[-100.382603,25.680982],[-100.381595,25.684173],[-100.38016,25.687229],[-100.378319,25.690102],[-100.376101,25.69275],[-100.373538,25.695132],[-100.37067,25.697212],[-100.367539,25.698959],[-100.364195,25.700346],[-100.360687,25.701352],[-100.357068,25.701961],[-100.353393,25.702166]]]}}",1930368551,Fonda Local (San Jerónimo) - Turbo,25.6752163,-100.3533931
"{""type"":""Feature"",""properties"":{""Store ID"":1930370808,""Store Name"":""Fonda Local (Lincoln) - Turbo"",""STORE_LAT"":25.7232437,""STORE_LNG"":-100.3613688},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-100.361369,25.750193],[-100.357693,25.749989],[-100.354072,25.749379],[-100.350563,25.748373],[-100.347217,25.746987],[-100.344085,25.74524],[-100.341216,25.74316],[-100.338652,25.740778],[-100.336433,25.73813],[-100.334591,25.735256],[-100.333155,25.7322],[-100.332147,25.729009],[-100.331583,25.72573],[-100.331469,25.722414],[-100.331809,25.71911],[-100.332597,25.715869],[-100.333821,25.712739],[-100.335463,25.709769],[-100.337497,25.707003],[-100.339893,25.704483],[-100.342615,25.702248],[-100.345621,25.700331],[-100.348866,25.698761],[-100.3523,25.697562],[-100.355872,25.696753],[-100.359527,25.696345],[-100.36321,25.696345],[-100.366865,25.696753],[-100.370437,25.697562],[-100.373872,25.698761],[-100.377116,25.700331],[-100.380123,25.702248],[-100.382844,25.704483],[-100.385241,25.707003],[-100.387275,25.709769],[-100.388917,25.712739],[-100.390141,25.715869],[-100.390929,25.71911],[-100.391269,25.722414],[-100.391155,25.72573],[-100.39059,25.729009],[-100.389582,25.7322],[-100.388147,25.735256],[-100.386305,25.73813],[-100.384086,25.740778],[-100.381522,25.74316],[-100.378652,25.74524],[-100.375521,25.746987],[-100.372175,25.748373],[-100.368665,25.749379],[-100.365045,25.749989],[-100.361369,25.750193]]]}}",1930370808,Fonda Local (Lincoln) - Turbo,25.7232437,-100.3613688
"{""type"":""Feature"",""properties"":{""Store ID"":1930368584,""Store Name"":""Fonda Local (Polanco) - Turbo"",""STORE_LAT"":19.4443812,""STORE_LNG"":-99.1989995},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.198999,19.471331],[-99.195487,19.471126],[-99.192029,19.470517],[-99.188675,19.469511],[-99.185479,19.468124],[-99.182487,19.466377],[-99.179746,19.464297],[-99.177296,19.461915],[-99.175176,19.459267],[-99.173416,19.456394],[-99.172045,19.453338],[-99.171082,19.450147],[-99.170542,19.446868],[-99.170434,19.443551],[-99.170758,19.440247],[-99.171511,19.437006],[-99.17268,19.433877],[-99.174249,19.430906],[-99.176193,19.428141],[-99.178482,19.425621],[-99.181082,19.423385],[-99.183954,19.421468],[-99.187054,19.419899],[-99.190336,19.4187],[-99.193748,19.417891],[-99.19724,19.417483],[-99.200759,19.417483],[-99.204251,19.417891],[-99.207663,19.4187],[-99.210945,19.419899],[-99.214045,19.421468],[-99.216917,19.423385],[-99.219517,19.425621],[-99.221806,19.428141],[-99.22375,19.430906],[-99.225319,19.433877],[-99.226488,19.437006],[-99.227241,19.440247],[-99.227565,19.443551],[-99.227457,19.446868],[-99.226917,19.450147],[-99.225954,19.453338],[-99.224583,19.456394],[-99.222823,19.459267],[-99.220703,19.461915],[-99.218253,19.464297],[-99.215512,19.466377],[-99.21252,19.468124],[-99.209324,19.469511],[-99.20597,19.470517],[-99.202512,19.471126],[-99.198999,19.471331]]]}}",1930368584,Fonda Local (Polanco) - Turbo,19.4443812,-99.1989995
"{""type"":""Feature"",""properties"":{""Store ID"":1930370256,""Store Name"":""Fonda Local (Tabachines) - Turbo"",""STORE_LAT"":20.7284371,""STORE_LNG"":-103.3870875},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-103.387088,20.755387],[-103.383547,20.755182],[-103.380059,20.754573],[-103.376678,20.753567],[-103.373455,20.75218],[-103.370439,20.750433],[-103.367675,20.748353],[-103.365205,20.745971],[-103.363068,20.743323],[-103.361294,20.74045],[-103.359911,20.737394],[-103.35894,20.734202],[-103.358396,20.730924],[-103.358286,20.727607],[-103.358614,20.724303],[-103.359373,20.721062],[-103.360552,20.717933],[-103.362133,20.714962],[-103.364093,20.712196],[-103.366401,20.709677],[-103.369023,20.707441],[-103.371919,20.705524],[-103.375044,20.703954],[-103.378352,20.702756],[-103.381793,20.701947],[-103.385314,20.701539],[-103.388861,20.701539],[-103.392382,20.701947],[-103.395823,20.702756],[-103.399131,20.703954],[-103.402256,20.705524],[-103.405152,20.707441],[-103.407774,20.709677],[-103.410082,20.712196],[-103.412042,20.714962],[-103.413623,20.717933],[-103.414802,20.721062],[-103.415561,20.724303],[-103.415889,20.727607],[-103.415779,20.730924],[-103.415235,20.734202],[-103.414264,20.737394],[-103.412881,20.74045],[-103.411107,20.743323],[-103.40897,20.745971],[-103.4065,20.748353],[-103.403736,20.750433],[-103.40072,20.75218],[-103.397497,20.753567],[-103.394116,20.754573],[-103.390628,20.755182],[-103.387088,20.755387]]]}}",1930370256,Fonda Local (Tabachines) - Turbo,20.7284371,-103.3870875
"{""type"":""Feature"",""properties"":{""Store ID"":1930343212,""Store Name"":""Foodhub (Coapa) - Turbo"",""STORE_LAT"":19.30536395,""STORE_LNG"":-99.12730975},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.12731,19.332313],[-99.123801,19.332109],[-99.120345,19.331499],[-99.116994,19.330494],[-99.113801,19.329107],[-99.110811,19.32736],[-99.108072,19.32528],[-99.105625,19.322898],[-99.103506,19.32025],[-99.101748,19.317376],[-99.100378,19.314321],[-99.099416,19.311129],[-99.098876,19.307851],[-99.098768,19.304534],[-99.099093,19.30123],[-99.099845,19.297989],[-99.101013,19.294859],[-99.10258,19.291889],[-99.104522,19.289123],[-99.10681,19.286604],[-99.109408,19.284368],[-99.112277,19.282451],[-99.115375,19.280881],[-99.118653,19.279683],[-99.122063,19.278873],[-99.125552,19.278466],[-99.129068,19.278466],[-99.132557,19.278873],[-99.135966,19.279683],[-99.139245,19.280881],[-99.142342,19.282451],[-99.145212,19.284368],[-99.14781,19.286604],[-99.150097,19.289123],[-99.152039,19.291889],[-99.153606,19.294859],[-99.154775,19.297989],[-99.155527,19.30123],[-99.155851,19.304534],[-99.155743,19.307851],[-99.155204,19.311129],[-99.154242,19.314321],[-99.152871,19.317376],[-99.151113,19.32025],[-99.148995,19.322898],[-99.146547,19.32528],[-99.143808,19.32736],[-99.140819,19.329107],[-99.137625,19.330494],[-99.134275,19.331499],[-99.130819,19.332109],[-99.12731,19.332313]]]}}",1930343212,Foodhub (Coapa) - Turbo,19.30536395,-99.12730975
"{""type"":""Feature"",""properties"":{""Store ID"":1930376301,""Store Name"":""Foodhub (Del Valle) - Turbo"",""STORE_LAT"":19.3738534,""STORE_LNG"":-99.188999},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.188999,19.400803],[-99.185488,19.400599],[-99.182031,19.399989],[-99.178679,19.398983],[-99.175484,19.397596],[-99.172494,19.395849],[-99.169753,19.393769],[-99.167305,19.391387],[-99.165185,19.388739],[-99.163427,19.385866],[-99.162056,19.38281],[-99.161093,19.379619],[-99.160554,19.37634],[-99.160445,19.373023],[-99.16077,19.36972],[-99.161522,19.366478],[-99.162691,19.363349],[-99.164259,19.360379],[-99.166202,19.357613],[-99.16849,19.355093],[-99.17109,19.352858],[-99.17396,19.350941],[-99.177059,19.349371],[-99.180339,19.348172],[-99.18375,19.347363],[-99.18724,19.346955],[-99.190758,19.346955],[-99.194248,19.347363],[-99.197659,19.348172],[-99.200939,19.349371],[-99.204038,19.350941],[-99.206908,19.352858],[-99.209508,19.355093],[-99.211796,19.357613],[-99.213739,19.360379],[-99.215307,19.363349],[-99.216476,19.366478],[-99.217228,19.36972],[-99.217553,19.373023],[-99.217444,19.37634],[-99.216905,19.379619],[-99.215942,19.38281],[-99.214571,19.385866],[-99.212813,19.388739],[-99.210693,19.391387],[-99.208245,19.393769],[-99.205504,19.395849],[-99.202514,19.397596],[-99.199319,19.398983],[-99.195967,19.399989],[-99.19251,19.400599],[-99.188999,19.400803]]]}}",1930376301,Foodhub (Del Valle) - Turbo,19.3738534,-99.188999
"{""type"":""Feature"",""properties"":{""Store ID"":1930335100,""Store Name"":""Foodhub (san Ángel) - Turbo"",""STORE_LAT"":19.3472491,""STORE_LNG"":-99.1904469},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.190447,19.374199],[-99.186937,19.373994],[-99.18348,19.373385],[-99.180129,19.372379],[-99.176934,19.370992],[-99.173944,19.369245],[-99.171205,19.367165],[-99.168756,19.364783],[-99.166637,19.362135],[-99.164879,19.359262],[-99.163508,19.356206],[-99.162546,19.353014],[-99.162006,19.349736],[-99.161898,19.346419],[-99.162222,19.343115],[-99.162975,19.339874],[-99.164144,19.336745],[-99.165711,19.333774],[-99.167654,19.331008],[-99.169942,19.328489],[-99.17254,19.326253],[-99.175411,19.324336],[-99.178509,19.322766],[-99.181788,19.321568],[-99.185199,19.320759],[-99.188689,19.320351],[-99.192205,19.320351],[-99.195695,19.320759],[-99.199106,19.321568],[-99.202385,19.322766],[-99.205483,19.324336],[-99.208353,19.326253],[-99.210952,19.328489],[-99.21324,19.331008],[-99.215183,19.333774],[-99.21675,19.336745],[-99.217919,19.339874],[-99.218671,19.343115],[-99.218996,19.346419],[-99.218887,19.349736],[-99.218348,19.353014],[-99.217386,19.356206],[-99.216015,19.359262],[-99.214257,19.362135],[-99.212137,19.364783],[-99.209689,19.367165],[-99.20695,19.369245],[-99.20396,19.370992],[-99.200765,19.372379],[-99.197414,19.373385],[-99.193957,19.373994],[-99.190447,19.374199]]]}}",1930335100,Foodhub (san Ángel) - Turbo,19.3472491,-99.1904469
